Rack	Pos	Barcode	Origin	Exp	Trt	comment	PopID	CrossNum	Indiv	LfCountH	LfLgthH	LfWdthH	BoltedatH	BoltCountH	MaxBoltHtH	HBoltHt1	HBoltHt2	HBoltHt3	HBoltHt4	HBoltHt5	HBoltHt6	HBoltHt7	FlrHeadCount	HarvNotes	CrownDiam.mm	ShootMass.g	MsrHarvest2	LfCount2	LfLgth2	LfWdth2	LfCount1	LfLgth1	LfWdth1	comments	Note	BoltDate	FlwrDate	FlwrCol	FlwrNote	SLAmass.g	SLAarea	SLAdate	HarvestDay	BoltDay	MsrHarvest	MassNotes	MsrHarvest3	Wilt	TotWilt	Yellow	Death	Float	BoltMsrDate	BoltCount1	MaxBoltHt1	OtherBoltHt1	BoltMsr	BoltCount2	MaxBoltHt2	OtherBoltHt2	BoltMsrDate3	BoltCount3	MaxBoltHt3	OtherBoltHt3
272	18	35	US001-9-2	inv	ass map	control		US001	9	2	18	24.4	5.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.128	2010-10-20	15	18.3	5.8	11	18.7	4.6							0.152	30.527	10/18/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
273	18	36	CA001-5-21	inv	ass map	control		CA001	5	21	36	23.1	5.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	4.772	2010-10-20	32	22.4	4.1	20	18.3	5.2							0.158	25.241	10/18/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
274	18	38	CA001-4-1	inv	ass map	control		CA001	4	1	35	20	3.9	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.2	3.85	2010-10-20	35	17.6	3.5	28	17.6	2.7							0.076	17.731	10/18/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
275	18	40	CA001-17-10	inv	ass map	control		CA001	17	10	6	22.6	4.8	y	1	34.5	34.5	NA	NA	NA	NA	NA	NA	39		0.9	5.429	2010-10-20	10	22.9	5.9	13	12.4	3.1			9/16?				0.097	19.922	10/18/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
276	18	41	US003-12-1	inv	ass map	control		US003	12	1	17	18.1	5.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	3.132	2010-10-20	13	19.7	6	12	19.5	6.5							0.072	11.614	10/18/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
277	18	43	CA001-9-30	inv	ass map	control		CA001	9	30	11	21.9	5.3	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	3.251	2010-10-20	10	18	4.4	12	19	4.7							0.268	38.17	10/18/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
278	18	45	SERG-3-4	SK	ass map	control		SERG	3	4	0	0	0	y	1	25.5	25.5	NA	NA	NA	NA	NA	NA	26		0.85	2.086	2010-10-20	9	14	3.4	10	15.4	4.2			9/16/2010				NA	NA	10/18/2010	85	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
279	18	49	CA001-7-3	inv	ass map	control		CA001	7	3	18	21	4.3	y	1	0.85	0.85	NA	NA	NA	NA	NA	NA	NA		0.85	3.826	2010-10-20	16	21.7	4.1	12	21.7	4.6							0.17	23.799	10/18/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
280	18	50	CA001-4-8	inv	ass map	control		CA001	4	8	29	18.3	3.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	4.274	2010-10-20	17	18	5.7	12	18.5	4.7							0.102	16.781	10/18/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
281	19	1	CA001-8-23	inv	ass map	control		CA001	8	23	27	19.9	4.8	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.95	3.285	2010-10-21	12	27.2	6.5	10	18.8	5.3							0.135	28.41	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
282	19	3	CA001-15-2	inv	ass map	control		CA001	15	2	20	22.3	4.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.818	2010-10-21	11	21.4	3.7	14	15.4	3.6							0.134	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
283	19	5	CA001-19-1	inv	ass map	control		CA001	19	1	13	20.9	4.9	y	1	31.5	31.5	NA	NA	NA	NA	NA	NA	8		0.8	4.353	2010-10-21	11	20	4.4	13	18.1	4.1			10/8/2010				0.15	NA	10/14/2010	86	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
284	19	7	CA001-16-1	inv	ass map	control		CA001	16	1	19	19.8	4.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	3.542	2010-10-21	14	21.8	4.1	11	13	4.2							0.14	25.65	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
285	19	8	CA001-20-4	inv	ass map	control		CA001	20	4	12	24.1	4.4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.435	2010-10-21	14	24.6	4.9	14	14.4	3.5							0.189	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
286	19	9	US001-4-4	inv	ass map	control		US001	4	4	19	23.1	6.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.1	4.17	2010-10-21	17	24.6	5.9	15	15.5	4.3							0.216	42.4	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
287	19	10	US003-13-1	inv	ass map	control		US003	13	1	12	20.2	4.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	2.489	2010-10-21	11	18.6	5.9	14	15.1	6.2							0.126	19.103	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
288	19	11	CA001-5-19	inv	ass map	control		CA001	5	19	16	23.6	4.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	3.932	2010-10-21	13	20.5	5.2	14	15.1	4.3							0.129	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
289	19	12	BG001-6-3	nat	ass map	control		BG001	6	3	17	23.8	5.3	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.2	2.824	2010-10-21	14	20.4	2.6	15	15	3.6							0.126	21.565	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
290	19	14	CA001-11-2	inv	ass map	control		CA001	11	2	16	29.2	6.8	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.957	2010-10-21	14	25.2	5.4	12	15	4							0.248	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
291	19	15	SERG-1-1	SK	ass map	control	BLT 24.5	SERG	1	1	28	18.5	4.5	y	3	10.5	10.5	5	2.5	NA	NA	NA	NA	48	 L PRPL	0.6	4.41	2010-10-21	9	13.4	5.3	15	13.6	4.7		19-5?	8/9/2010	9/3/2010	light purple		NA	NA	NA	86	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
292	19	16	BG001-17-3	nat	ass map	control		BG001	17	3	25	25.1	4.8	y	1	23.3	23.3	NA	NA	NA	NA	NA	NA	12		1.1	3.302	2010-10-21	19	16.9	3.2	20	12.5	2.3			10/8/2010				0.123	23.753	10/14/2010	86	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
293	19	18	US003-16-13	inv	ass map	control		US003	16	13	1	17.5	4.2	y	1	30.5	30.5	NA	NA	NA	NA	NA	NA	114	WHITE FLOWERS	0.9	6.832	2010-10-21	20	21.2	6.1	14	18.3	5.9			9/3/2010	10/8/2010	white		NA	NA	10/14/2010	86	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
294	19	20	CA001-17-5	inv	ass map	control		CA001	17	5	12	20.5	6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.7	2.771	2010-10-21	10	21.4	5.8	10	13.5	4.2							0.154	20.503	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
295	19	21	CA001-2-5	inv	ass map	control		CA001	2	5	17	27.3	5.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.7	4.515	2010-10-21	NA	NA	NA	15	17.8	6							0.165	20.899	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
296	19	23	US002-3-17	inv	ass map	control		US002	3	17	11	28.8	6.3	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.95	3.792	2010-10-21	13	26.4	7.6	12	21.2	6.7							0.206	35.153	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
297	19	25	US001-2-1	inv	ass map	control		US001	2	1	21	22.7	5.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.1	4.285	2010-10-21	11	24	6.7	16	19.3	6							0.3	50.964	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
298	19	27	US002-3-5	inv	ass map	control		US002	3	5	14	27.6	8.4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	3.973	2010-10-21	13	24.4	6.7	12	17.1	4.4							0.186	30.204	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
299	19	29	CA001-8-17	inv	ass map	control		CA001	8	17	34	22.5	3.8	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	4.107	2010-10-21	19	21.3	4.1	13	18.1	4.2							0.084	17.855	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
300	19	30	US002-4-1	inv	ass map	control		US002	4	1	24	20.4	5.1	y	1	2.5	2.5	NA	NA	NA	NA	NA	NA	NA		1.05	4.874	2010-10-21	20	17.9	4.3	20	17.2	5.1			10/21/2010				0.132	24.098	10/14/2010	86	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
301	19	31	BG001-9-9	nat	ass map	control		BG001	9	9	0	0	0	y	2	27.2	27.2	21	NA	NA	NA	NA	NA	62	L PRPL	0.55	2.248	2010-10-21	7	15	3.6	10	11	3			9/16/2010	10/21/2010	light purple		NA	NA	10/14/2010	86	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
302	19	32	CA001-9-19	inv	ass map	control		CA001	9	19	14	24.3	4.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.116	2010-10-21	9	24.5	6.5	13	18.4	4.2							0.092	14.059	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
303	19	34	US003-16-6	inv	ass map	control		US003	16	6	14	30	8.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.417	2010-10-21	11	28.3	5.2	12	25.5	7.4							NA	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
304	19	35	US003-16-8	inv	ass map	control		US003	16	8	30	26.2	6.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	4.507	2010-10-21	15	28.7	6.5	17	20.1	4.9							0.171	27.579	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
305	19	36	US003-15-3	inv	ass map	control		US003	15	3	32	24.6	3.8	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.2	3.826	2010-10-21	23	19.9	5.2	29	20	3.8							NA	NA	NA	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
306	19	38	CA001-17-2	inv	ass map	control		CA001	17	2	15	24.2	5.1	y	1	5	5	NA	NA	NA	NA	NA	NA	NA		0.8	3.852	2010-10-21	14	23	5.2	14	14.3	4.4			10/21/2010				0.255	37.757	10/14/2010	86	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
307	19	40	CA001-8-22	inv	ass map	control		CA001	8	22	24	25.2	6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.385	2010-10-21	17	25.2	4.1	9	19.1	5.5							0.15	23.792	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
308	19	41	CA001-12-18	inv	ass map	control		CA001	12	18	14	24.2	3.9	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.238	2010-10-21	9	21.5	4.3	10	15.6	3.2							0.16	18.323	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
309	19	43	CA001-5-15	inv	ass map	control		CA001	5	15	26	22.6	3.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	3.993	2010-10-21	18	20	3.7	21	16	3.7							0.112	11.421	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
310	19	45	BG001-1-1	nat	ass map	control	BLT 17.0	BG001	1	1	0	0	0	y	1	18.5	18.5	NA	NA	NA	NA	NA	NA	126	LIGHT PURPLE	0.8	3.035	2010-10-21	6	12	3.4	17	11.1	3.2			8/9/2010	9/3/2010	light purple		NA	NA	NA	86	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
311	19	47	US003-5-4	inv	ass map	control		US003	5	4	29	20.1	5.1	y	1	2	2	NA	NA	NA	NA	NA	NA	NA		1.1	3.726	2010-10-21	20	19.5	6.8	26	20.3	5.6			10/21/2010				0.062	NA	10/14/2010	86	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
312	19	48	BG001-18-5	nat	array	dna		BG001	18	5	1	15.3	4.4	y	1	27.5	27.5	NA	NA	NA	NA	NA	NA	87	LIGHT PURPLE	0.9	3.475	2010-10-21	12	14.5	4.7	16	11.1	3.3			9/16/2010	10/21/2010	light purple		NA	NA	10/14/2010	NA	NA	10/21/2010	NA	86						NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
313	19	49	CA001-12-16	inv	ass map	control		CA001	12	16	14	24	3.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.75	3.181	2010-10-21	9	19.1	3.3	11	20.6	3.2							0.185	22.755	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
314	19	50	US003-3-5	inv	ass map	control		US003	3	5	19	22.3	3.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.95	3.872	2010-10-21	12	16.1	4.3	15	16.2	4.2							0.137	18.9	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
315	20	1	TR001-7-1	nat	ass map	control		TR001	7	1	14	23.3	4.8	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	2.05	2010-10-21	13	18	3.4	12	18.1	3.5							0.118	21.236	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
316	20	3	CA001-18-2	inv	ass map	control		CA001	18	2	20	23.1	1.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.7	2.931	2010-10-21	11	20	4.6	12	15.5	3.4							0.124	21.504	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
317	20	5	US003-8-6	inv	ass map	control		US003	8	6	0	0	0	y	1	43	43	NA	NA	NA	NA	NA	NA	90		0.95	5.464	2010-10-21	13	14.1	4.4	15	15.6	5.2			9/16/2010				NA	NA	10/15/2010	86	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
318	20	7	CA001-17-3	inv	ass map	control		CA001	17	3	27	29	4.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	4.412	2010-10-21	17	20.9	4.3	12	17.5	4.3							0.118	19.484	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
319	20	8	US003-11-5	inv	ass map	control		US003	11	5	25	20.4	6.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.371	2010-10-21	16	22.2	5	12	23.3	6.2							0.119	23.96	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
320	20	9	US003-14-9	inv	ass map	control		US003	14	9	28	25.6	5.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.2	2.944	2010-10-21	18	20.6	5.9	20	19.3	5.2							0.066	15.592	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
321	20	10	US003-13-4	inv	ass map	control		US003	13	4	22	21.3	5.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	2.324	2010-10-21	14	15.4	4.1	12	15.8	5.3							0.126	23.244	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
322	20	11	CA001-15-3	inv	ass map	control		CA001	15	3	21	27	4.4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.75	3.77	2010-10-21	13	19.9	3.4	12	16.5	4.4							0.148	20.815	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
323	20	12	SERG-3-3	SK	ass map	control	BLT TWNTY FOR P FIVE	SERG	3	3	0	NA	0	y	5	26.5	26.5	8.5	4.7	4	5.5	NA	NA	119	PRPL FLRS	0.55	4.523	2010-10-21	11	17.1	5.9	14	17.9	5.2			8/9/2010	9/3/2010	purple		NA	NA	NA	86	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
324	20	14	CA001-11-7	inv	ass map	control		CA001	11	7	26	23.7	4.4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	4.537	2010-10-21	18	24.7	5	9	14.3	4.2							0.275	43.432	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
325	20	15	SERG-1-6	SK	ass map	control	TWOBLT FORTN TWNTY FLR	SERG	1	6	3	8.8	3.1	y	2	28.2	28.2	14.5	NA	NA	NA	NA	NA	44	PRPL FLRS	0.6	3.014	2010-10-21	24	9.6	2.7	33	10.1	3.6	TWO OLTS TWNTYFIVEPFIVE TWO		7/24/2010	9/3/2010	purple		NA	NA	NA	86	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
326	20	16	US003-14-1	inv	ass map	control		US003	14	1	19	26	5.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	4.062	2010-10-21	12	23	4.9	11	21.6	4.5							0.187	NA	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
327	20	18	CA001-20-3	inv	ass map	control		CA001	20	3	15	25.2	4.9	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.112	2010-10-21	17	21.6	4.5	16	12	3.1							0.186	31.13	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
328	20	20	US003-8-7	inv	ass map	control		US003	8	7	24	20.7	5.5	y	1	35.5	35.5	NA	NA	NA	NA	NA	NA	1		0.95	4.712	2010-10-21	22	18.7	4.1	16	13.7	4.3			10/8/2010				0.141	22.712	10/15/2010	86	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
329	20	21	CA001-3-11	inv	ass map	control		CA001	3	11	21	25.3	5.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.71	2010-10-21	11	20.8	3.6	11	20.7	4.2							0.146	23.461	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
330	20	23	US002-2-2	inv	ass map	control		US002	2	2	23	21.5	5.1	y	1	2	2	NA	NA	NA	NA	NA	NA	NA		1	4.398	2010-10-21	17	19.9	6.1	19	11.2	3.5			10/21/2010				0.193	32.695	10/15/2010	86	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
331	20	25	CA001-7-4	inv	ass map	control		CA001	7	4	18	23.9	5.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	5.129	2010-10-21	14	17.8	4.1	14	17.8	4.2							0.203	30.662	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
332	20	27	CA001-2-6	inv	ass map	control		CA001	2	6	14	24.4	7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	changed from CA001-20-6 to match measure 1 and 2; both ass map control	0.9	4.831	2010-10-21	NA	NA	NA	8	21.1	6							NA	NA	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
333	20	29	US001-2-4	inv	ass map	control		US001	2	4	13	20.5	4.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.713	2010-10-21	14	24.2	6.4	13	24.3	6.5							0.2	33.337	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
334	20	30	US002-5-7	inv	ass map	control		US002	5	7	27	19.3	4.8	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.1	3.963	2010-10-21	42	15.4	4.4	26	14.4	2.3							0.073	16.381	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
335	20	31	CA001-5-5	inv	ass map	control		CA001	5	5	55	23.8	3.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	4.996	2010-10-21	22	19.6	2.6	18	16.6	4							0.156	17.816	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
336	20	32	CA001-2-2	inv	ass map	control		CA001	2	2	35	23.2	6.1	y	1	11	11	NA	NA	NA	NA	NA	NA	NA		0.95	4.245	2010-10-21	19	23.1	5.6	22	19.6	4.7			10/21/2010				0.127	23.357	10/15/2010	86	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
337	20	34	CA001-5-12	inv	ass map	control		CA001	5	12	35	23.2	5.3	y	1	3	3	NA	NA	NA	NA	NA	NA	NA		1	5.308	2010-10-21	24	19.3	4.6	15	15.4	4			10/21/2010				0.156	25.964	10/15/2010	86	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
338	20	35	CA001-9-25	inv	ass map	control		CA001	9	25	13	26.2	6.8	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.05	3.345	2010-10-21	12	26.8	6.1	13	11.8	3.7							0.172	25.403	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
339	20	36	US003-3-18	inv	ass map	control		US003	3	18	16	25.9	6.2	y	1	3	3	NA	NA	NA	NA	NA	NA	NA		1.2	3.568	2010-10-21	20	21.5	5.7	16	19	3.8			10/21/2010				0.187	34.093	10/15/2010	86	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
340	20	38	BG001-11-2	nat	ass map	control		BG001	11	2	0	0	0	y	1	32.5	32.5	NA	NA	NA	NA	NA	NA	134		0.8	5.231	2010-10-21	19	18.4	3.9	13	10.5	3			9/16/2010				NA	NA	10/15/2010	86	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
341	20	41	CA001-7-7	inv	ass map	control		CA001	7	7	9	18.5	3.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	2.392	2010-10-21	11	13.5	2.4	11	15.5	3.6							0.103	15.482	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
342	20	43	GR002-10-2	nat	ass map	control		GR002	10	2	15	18.3	4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	2.525	2010-10-21	12	15.4	5.4	15	13	4.4							0.102	18.22	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
